,000_heartRate,015_heartRate,030_heartRate,045_heartRate,060_heartRate,075_heartRate,090_heartRate,105_heartRate,120_heartRate,135_heartRate,150_heartRate,165_heartRate,180_heartRate,195_heartRate,210_heartRate,225_heartRate,240_heartRate,255_heartRate,270_heartRate,285_heartRate,300_heartRate,315_heartRate,330_heartRate,345_heartRate,360_heartRate,375_heartRate,390_heartRate,405_heartRate,420_heartRate,435_heartRate,450_heartRate,465_heartRate,480_heartRate,495_heartRate,510_heartRate,525_heartRate,540_heartRate,555_heartRate,570_heartRate,585_heartRate,600_heartRate,615_heartRate,630_heartRate,645_heartRate,660_heartRate,675_heartRate,690_heartRate,705_heartRate,720_heartRate,735_heartRate,750_heartRate,765_heartRate,780_heartRate,795_heartRate,810_heartRate,825_heartRate,840_heartRate,855_heartRate,870_heartRate,885_heartRate,studyId,startTimeStamp,startDateTime,endTimeStamp,steps,distanceInMeters,maxMotionIntensity,meanMotionIntensity,sleepLabel
5884,81,79,79,79,79,80,80,80,80,78,78,78,78,82,82,82,82,78,78,78,78,82,82,82,82,83,83,83,83,82,82,82,82,82,82,82,82,83,83,83,83,84,84,84,84,91,91,91,91,88,88,88,88,85,85,85,85,84,84,84,S2,1506710700,2017-09-29 18:45:00,1506711600,0,0.0,7,6.33333333333333,0
5885,84,84,84,84,84,85,85,85,85,85,85,85,85,82,82,82,82,84,84,84,84,86,86,86,86,109,109,109,109,98,98,98,98,84,84,84,84,83,83,83,83,93,93,93,93,90,90,90,90,87,87,87,87,85,85,85,85,83,83,83,S2,1506711600,2017-09-29 19:00:00,1506712500,0,0.0,7,4.86666666666667,0
5886,83,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,84,84,84,84,87,87,87,87,87,87,87,87,87,87,87,87,88,88,88,88,87,87,87,87,87,87,87,87,87,87,87,87,86,86,86,86,88,88,88,88,88,88,88,S2,1506712500,2017-09-29 19:15:00,1506713400,0,0.0,7,6.13333333333333,0
5887,88,118,118,118,118,114,114,114,114,95,95,95,95,89,89,89,89,87,87,87,87,82,82,82,82,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,80,80,80,80,78,78,78,78,77,77,77,77,78,78,78,78,79,79,79,S2,1506713400,2017-09-29 19:30:00,1506714300,0,0.0,7,5.66666666666667,0
5888,79,78,78,78,78,78,78,78,78,85,85,85,85,82,82,82,82,77,77,77,77,77,77,77,77,79,79,79,79,79,79,79,79,88,88,88,88,84,84,84,84,82,82,82,82,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,S2,1506714300,2017-09-29 19:45:00,1506715200,0,0.0,7,6.46666666666667,0
5889,78,79,79,79,79,75,75,75,75,69,69,69,69,67,67,67,67,68,68,68,68,72,72,72,72,68,68,68,68,66,66,66,66,65,65,65,65,64,64,64,64,64,64,64,64,63,63,63,63,62,62,62,62,62,62,62,62,61,61,61,S2,1506715200,2017-09-29 20:00:00,1506716100,0,0.0,4,1.2,0
5890,61,62,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1506716100,2017-09-29 20:15:00,1506717000,0,0.0,4,0.266666666666666,0
5891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1506717000,2017-09-29 20:30:00,1506717900,0,0.0,0,0.0,0
5892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1506717900,2017-09-29 20:45:00,1506718800,0,0.0,0,0.0,0
5893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1506718800,2017-09-29 21:00:00,1506719700,0,0.0,0,0.0,0
5894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1506719700,2017-09-29 21:15:00,1506720600,0,0.0,0,0.0,0
5895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1506720600,2017-09-29 21:30:00,1506721500,0,0.0,0,0.0,0
5896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1506721500,2017-09-29 21:45:00,1506722400,0,0.0,0,0.0,0
5897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,1506722400,2017-09-29 22:00:00,1506723300,0,0.0,0,0.0,0
5898,,,,,,,,,,,,,,,,,,,,,,,,,,79,79,79,79,78,78,78,78,78,78,78,78,75,75,75,75,70,70,70,70,68,68,68,68,67,67,67,67,66,66,66,66,65,65,65,S2,1506723300,2017-09-29 22:15:00,1506724200,0,0.0,7,1.13333333333333,0
5899,65,65,65,65,65,64,64,64,64,63,63,63,63,62,62,62,62,62,62,62,62,61,61,61,61,60,60,60,60,60,60,60,60,59,59,59,59,59,59,59,59,58,58,58,58,59,59,59,59,58,58,58,58,58,58,58,58,58,58,58,S2,1506724200,2017-09-29 22:30:00,1506725100,0,0.0,2,0.266666666666666,0
5900,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,S2,1506725100,2017-09-29 22:45:00,1506726000,0,0.0,1,0.066666666666666,0
5901,58,58,58,58,58,59,59,59,59,60,60,60,60,61,61,61,61,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,S2,1506726000,2017-09-29 23:00:00,1506726900,0,0.0,0,0.0,0
5902,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,S2,1506726900,2017-09-29 23:15:00,1506727800,0,0.0,0,0.0,0
5903,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,76,76,76,76,69,69,69,69,64,64,64,64,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,S2,1506727800,2017-09-29 23:30:00,1506728700,0,0.0,3,0.333333333333333,0
5904,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,74,74,74,74,72,72,72,72,65,65,65,65,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,S2,1506728700,2017-09-29 23:45:00,1506729600,0,0.03,3,0.4,0
5905,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,61,61,61,61,61,61,61,S2,1506729600,2017-09-30 00:00:00,1506730500,0,0.0,2,0.266666666666666,0
5906,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,62,62,62,62,61,61,61,61,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,S2,1506730500,2017-09-30 00:15:00,1506731400,0,0.0,2,0.133333333333333,0
5907,62,61,61,61,61,61,61,61,61,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,61,61,61,61,62,62,62,62,62,62,62,62,62,62,62,62,63,63,63,S2,1506731400,2017-09-30 00:30:00,1506732300,0,0.0,5,0.533333333333333,0
5908,63,61,61,61,61,61,61,61,61,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,61,61,61,61,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,70,70,70,70,73,73,73,73,66,66,66,S2,1506732300,2017-09-30 00:45:00,1506733200,0,0.0,4,0.266666666666666,0
5909,66,63,63,63,63,62,62,62,62,62,62,62,62,62,62,62,62,68,68,68,68,80,80,80,80,69,69,69,69,63,63,63,63,62,62,62,62,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,S2,1506733200,2017-09-30 01:00:00,1506734100,0,0.0,7,0.466666666666666,0
5910,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,61,61,61,61,61,61,61,61,61,61,61,S2,1506734100,2017-09-30 01:15:00,1506735000,0,0.0,0,0.0,0
5911,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,S2,1506735000,2017-09-30 01:30:00,1506735900,0,0.0,0,0.0,0
5912,61,61,61,61,61,62,62,62,62,61,61,61,61,61,61,61,61,62,62,62,62,62,62,62,62,61,61,61,61,73,73,73,73,67,67,67,67,63,63,63,63,63,63,63,63,79,79,79,79,68,68,68,68,60,60,60,60,58,58,58,S2,1506735900,2017-09-30 01:45:00,1506736800,0,0.0,3,0.8,0
5913,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,S2,1506736800,2017-09-30 02:00:00,1506737700,0,0.0,0,0.0,0
5914,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,65,65,65,65,72,72,72,72,62,62,62,62,59,59,59,59,58,58,58,58,58,58,58,58,57,57,57,57,58,58,58,58,58,58,58,58,57,57,57,57,58,58,58,S2,1506737700,2017-09-30 02:15:00,1506738600,0,0.0,4,0.266666666666666,0
5915,58,57,57,57,57,58,58,58,58,57,57,57,57,57,57,57,57,58,58,58,58,57,57,57,57,57,57,57,57,68,68,68,68,65,65,65,65,60,60,60,60,58,58,58,58,57,57,57,57,56,56,56,56,55,55,55,55,55,55,55,S2,1506738600,2017-09-30 02:30:00,1506739500,0,0.0,4,0.8,0
5916,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,S2,1506739500,2017-09-30 02:45:00,1506740400,0,0.0,3,0.2,0
5917,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55,56,56,56,56,72,72,72,72,63,63,63,63,56,56,56,56,54,54,54,S2,1506740400,2017-09-30 03:00:00,1506741300,0,0.0,4,0.4,0
5918,54,53,53,53,53,58,58,58,58,70,70,70,70,60,60,60,60,55,55,55,55,54,54,54,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,S2,1506741300,2017-09-30 03:15:00,1506742200,0,0.0,4,0.266666666666666,0
5919,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,S2,1506742200,2017-09-30 03:30:00,1506743100,0,0.0,0,0.0,0
5920,53,53,53,53,53,59,59,59,59,66,66,66,66,58,58,58,58,54,54,54,54,54,54,54,54,53,53,53,53,53,53,53,53,53,53,53,53,52,52,52,52,53,53,53,53,54,54,54,54,53,53,53,53,52,52,52,52,53,53,53,S2,1506743100,2017-09-30 03:45:00,1506744000,0,0.0,4,0.666666666666666,0
5921,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,54,54,54,54,52,52,52,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,S2,1506744000,2017-09-30 04:00:00,1506744900,0,0.0,2,0.266666666666666,0
5922,53,53,53,53,53,54,54,54,54,54,54,54,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,S2,1506744900,2017-09-30 04:15:00,1506745800,0,0.0,2,0.133333333333333,0
5923,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,55,55,55,55,65,65,65,65,60,60,60,60,55,55,55,55,54,54,54,54,53,53,53,53,53,53,53,53,53,53,53,S2,1506745800,2017-09-30 04:30:00,1506746700,0,0.0,4,0.6,0
5924,53,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,61,61,61,61,67,67,67,67,58,58,58,58,54,54,54,54,53,53,53,S2,1506746700,2017-09-30 04:45:00,1506747600,0,0.0,5,0.333333333333333,0
5925,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,69,69,69,69,62,62,62,62,56,56,56,56,54,54,54,54,53,53,53,S2,1506747600,2017-09-30 05:00:00,1506748500,0,0.0,4,0.266666666666666,0
5926,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,66,66,66,66,59,59,59,59,61,61,61,61,58,58,58,58,55,55,55,55,54,54,54,54,54,54,54,54,52,52,52,52,53,53,53,S2,1506748500,2017-09-30 05:15:00,1506749400,0,0.0,5,1.4,0
5927,53,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,S2,1506749400,2017-09-30 05:30:00,1506750300,0,0.0,4,0.6,0
5928,53,63,63,63,63,65,65,65,65,55,55,55,55,51,51,51,51,50,50,50,50,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,S2,1506750300,2017-09-30 05:45:00,1506751200,0,0.0,0,0.0,0
5929,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,S2,1506751200,2017-09-30 06:00:00,1506752100,0,0.0,0,0.0,0
5930,49,49,49,49,49,49,49,49,49,50,50,50,50,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,S2,1506752100,2017-09-30 06:15:00,1506753000,0,0.0,3,0.4,0
5931,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,55,55,55,55,72,72,72,72,76,76,76,76,70,70,70,70,64,64,64,64,66,66,66,66,74,74,74,74,75,75,75,75,70,70,70,70,68,68,68,S2,1506753000,2017-09-30 06:30:00,1506753900,0,0.0,7,4.66666666666667,0
5932,68,69,69,69,69,69,69,69,69,68,68,68,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,81,81,81,81,78,78,78,78,72,72,72,72,70,70,70,70,68,68,68,68,69,69,69,69,69,69,69,69,68,68,68,S2,1506753900,2017-09-30 06:45:00,1506754800,0,0.0,7,6.2,0
5933,68,73,73,73,73,81,81,81,81,82,82,82,82,75,75,75,75,74,74,74,74,75,75,75,75,71,71,71,71,79,79,79,79,73,73,73,73,70,70,70,70,69,69,69,69,68,68,68,68,63,63,63,63,58,58,58,58,57,57,57,S2,1506754800,2017-09-30 07:00:00,1506755700,0,0.0,7,4.8,0
5934,57,57,57,57,57,56,56,56,56,56,56,56,56,55,55,55,55,54,54,54,54,54,54,54,54,53,53,53,53,53,53,53,53,65,65,65,65,67,67,67,67,68,68,68,68,70,70,70,70,71,71,71,71,70,70,70,70,77,77,77,S2,1506755700,2017-09-30 07:15:00,1506756600,0,0.0,7,4.46666666666667,0
5935,77,85,85,85,85,73,73,73,73,75,75,75,75,77,77,77,77,76,76,76,76,84,84,84,84,83,83,83,83,77,77,77,77,72,72,72,72,68,68,68,68,65,65,65,65,64,64,64,64,63,63,63,63,67,67,67,67,62,62,62,S2,1506756600,2017-09-30 07:30:00,1506757500,0,0.0,7,5.6,0
5936,62,67,67,67,67,66,66,66,66,61,61,61,61,70,70,70,70,70,70,70,70,70,70,70,70,71,71,71,71,70,70,70,70,68,68,68,68,65,65,65,65,66,66,66,66,69,69,69,69,72,72,72,72,70,70,70,70,72,72,72,S2,1506757500,2017-09-30 07:45:00,1506758400,0,0.0,7,5.4,0
5937,72,70,70,70,70,66,66,66,66,71,71,71,71,69,69,69,69,70,70,70,70,78,78,78,78,84,84,84,84,74,74,74,74,79,79,79,79,77,77,77,77,71,71,71,71,71,71,71,71,73,73,73,73,89,89,89,89,76,76,76,S2,1506758400,2017-09-30 08:00:00,1506759300,0,0.0,7,5.8,0
5938,76,73,73,73,73,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,80,80,80,80,80,80,80,80,70,70,70,70,72,72,72,72,75,75,75,75,95,95,95,95,92,92,92,92,81,81,81,81,76,76,76,76,76,76,76,S2,1506759300,2017-09-30 08:15:00,1506760200,0,0.0,7,5.46666666666667,0
5939,76,77,77,77,77,76,76,76,76,76,76,76,76,79,79,79,79,78,78,78,78,89,89,89,89,85,85,85,85,101,101,101,101,86,86,86,86,76,76,76,76,74,74,74,74,76,76,76,76,75,75,75,75,74,74,74,74,91,91,91,S2,1506760200,2017-09-30 08:30:00,1506761100,0,0.0,7,5.33333333333333,0
5940,91,87,87,87,87,80,80,80,80,78,78,78,78,77,77,77,77,77,77,77,77,75,75,75,75,76,76,76,76,79,79,79,79,67,67,67,67,67,67,67,67,65,65,65,65,65,65,65,65,59,59,59,59,56,56,56,56,64,64,64,S2,1506761100,2017-09-30 08:45:00,1506762000,0,0.0,7,4.53333333333333,0
5941,64,65,65,65,65,62,62,62,62,66,66,66,66,64,64,64,64,65,65,65,65,64,64,64,64,63,63,63,63,58,58,58,58,61,61,61,61,96,96,96,96,76,76,76,76,68,68,68,68,84,84,84,84,66,66,66,66,54,54,54,S2,1506762000,2017-09-30 09:00:00,1506762900,0,0.0,7,4.0,0
5942,54,65,65,65,65,79,79,79,79,70,70,70,70,63,63,63,63,62,62,62,62,60,60,60,60,62,62,62,62,62,62,62,62,61,61,61,61,65,65,65,65,66,66,66,66,81,81,81,81,83,83,83,83,70,70,70,70,67,67,67,S2,1506762900,2017-09-30 09:15:00,1506763800,0,0.0,7,4.6,0
5943,67,68,68,68,68,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,68,68,68,68,67,67,67,67,65,65,65,65,71,71,71,71,78,78,78,78,71,71,71,71,67,67,67,67,63,63,63,63,62,62,62,62,61,61,61,S2,1506763800,2017-09-30 09:30:00,1506764700,0,0.0,7,5.66666666666667,0
5944,61,55,55,55,55,65,65,65,65,70,70,70,70,67,67,67,67,64,64,64,64,72,72,72,72,72,72,72,72,67,67,67,67,61,61,61,61,66,66,66,66,66,66,66,66,68,68,68,68,68,68,68,68,62,62,62,62,59,59,59,S2,1506764700,2017-09-30 09:45:00,1506765600,0,0.0,7,4.4,0
5945,59,59,59,59,59,55,55,55,55,55,55,55,55,56,56,56,56,55,55,55,55,55,55,55,55,53,53,53,53,53,53,53,53,61,61,61,61,71,71,71,71,67,67,67,67,57,57,57,57,52,52,52,52,54,54,54,54,53,53,53,S2,1506765600,2017-09-30 10:00:00,1506766500,0,0.0,3,1.86666666666667,0
5946,53,51,51,51,51,53,53,53,53,58,58,58,58,62,62,62,62,59,59,59,59,58,58,58,58,58,58,58,58,58,58,58,58,59,59,59,59,60,60,60,60,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,S2,1506766500,2017-09-30 10:15:00,1506767400,0,0.0,5,2.13333333333333,0
5947,60,64,64,64,64,75,75,75,75,80,80,80,80,79,79,79,79,79,79,79,79,77,77,77,77,68,68,68,68,63,63,63,63,60,60,60,60,70,70,70,70,72,72,72,72,63,63,63,63,60,60,60,60,60,60,60,60,59,59,59,S2,1506767400,2017-09-30 10:30:00,1506768300,0,0.0,7,2.73333333333333,0
5948,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,73,73,73,73,62,62,62,S2,1506768300,2017-09-30 10:45:00,1506769200,0,0.0,5,0.333333333333333,0
5949,62,57,57,57,57,55,55,55,55,55,55,55,55,55,55,55,55,54,54,54,54,54,54,54,54,55,55,55,55,54,54,54,54,55,55,55,55,54,54,54,54,54,54,54,54,55,55,55,55,54,54,54,54,55,55,55,55,54,54,54,S2,1506769200,2017-09-30 11:00:00,1506770100,0,0.0,0,0.0,0
5950,54,54,54,54,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,55,55,55,55,56,56,56,56,59,59,59,59,61,61,61,61,61,61,61,S2,1506770100,2017-09-30 11:15:00,1506771000,0,0.0,0,0.0,0
5951,61,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,S2,1506771000,2017-09-30 11:30:00,1506771900,0,0.0,3,0.2,0
5952,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,60,60,60,60,61,61,61,S2,1506771900,2017-09-30 11:45:00,1506772800,0,0.0,3,0.4,0
5953,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,S2,1506772800,2017-09-30 12:00:00,1506773700,0,0.0,3,0.466666666666666,0
5954,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,60,60,60,60,63,63,63,63,64,64,64,64,64,64,64,64,64,64,64,S2,1506773700,2017-09-30 12:15:00,1506774600,0,0.0,2,0.266666666666666,0
5955,64,64,64,64,64,64,64,64,64,65,65,65,65,64,64,64,64,64,64,64,64,66,66,66,66,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,S2,1506774600,2017-09-30 12:30:00,1506775500,0,0.0,2,0.4,0
5956,64,64,64,64,64,64,64,64,64,64,64,64,64,63,63,63,63,64,64,64,64,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,S2,1506775500,2017-09-30 12:45:00,1506776400,0,0.0,3,0.4,0
5957,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,64,64,64,64,64,64,64,64,63,63,63,63,64,64,64,64,64,64,64,64,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,64,64,64,S2,1506776400,2017-09-30 13:00:00,1506777300,0,0.0,0,0.0,0
5958,64,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,64,64,64,64,64,64,64,64,63,63,63,63,63,63,63,63,66,66,66,66,76,76,76,76,80,80,80,80,86,86,86,86,80,80,80,S2,1506777300,2017-09-30 13:15:00,1506778200,0,0.0,7,2.53333333333333,0
5959,80,76,76,76,76,78,78,78,78,75,75,75,75,81,81,81,81,64,64,64,64,66,66,66,66,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,68,68,68,68,68,68,68,68,68,68,68,68,71,71,71,71,87,87,87,S2,1506778200,2017-09-30 13:30:00,1506779100,0,0.0,7,2.53333333333333,0
5960,87,84,84,84,84,83,83,83,83,75,75,75,75,76,76,76,76,99,99,99,99,88,88,88,88,84,84,84,84,69,69,69,69,67,67,67,67,82,82,82,82,89,89,89,89,83,83,83,83,85,85,85,85,87,87,87,87,86,86,86,S2,1506779100,2017-09-30 13:45:00,1506780000,0,0.0,7,4.4,0
5961,86,86,86,86,86,85,85,85,85,86,86,86,86,87,87,87,87,85,85,85,85,82,82,82,82,80,80,80,80,79,79,79,79,77,77,77,77,84,84,84,84,81,81,81,81,78,78,78,78,74,74,74,74,78,78,78,78,76,76,76,S2,1506780000,2017-09-30 14:00:00,1506780900,0,0.0,7,4.6,0
5962,76,71,71,71,71,72,72,72,72,70,70,70,70,68,68,68,68,73,73,73,73,76,76,76,76,70,70,70,70,67,67,67,67,70,70,70,70,77,77,77,77,69,69,69,69,69,69,69,69,77,77,77,77,69,69,69,69,78,78,78,S2,1506780900,2017-09-30 14:15:00,1506781800,0,0.0,4,3.73333333333333,0
5963,78,80,80,80,80,74,74,74,74,66,66,66,66,71,71,71,71,75,75,75,75,70,70,70,70,70,70,70,70,73,73,73,73,69,69,69,69,81,81,81,81,83,83,83,83,76,76,76,76,83,83,83,83,76,76,76,76,79,79,79,S2,1506781800,2017-09-30 14:30:00,1506782700,0,0.0,4,4.0,0
5964,79,80,80,80,80,78,78,78,78,72,72,72,72,68,68,68,68,66,66,66,66,72,72,72,72,66,66,66,66,62,62,62,62,71,71,71,71,73,73,73,73,72,72,72,72,76,76,76,76,76,76,76,76,70,70,70,70,69,69,69,S2,1506782700,2017-09-30 14:45:00,1506783600,0,0.0,4,4.0,0
5965,69,65,65,65,65,74,74,74,74,81,81,81,81,77,77,77,77,79,79,79,79,76,76,76,76,73,73,73,73,78,78,78,78,78,78,78,78,76,76,76,76,66,66,66,66,71,71,71,71,82,82,82,82,80,80,80,80,80,80,80,S2,1506783600,2017-09-30 15:00:00,1506784500,0,0.0,7,4.53333333333333,0
5966,80,83,83,83,83,96,96,96,96,81,81,81,81,69,69,69,69,74,74,74,74,73,73,73,73,79,79,79,79,74,74,74,74,90,90,90,90,99,99,99,99,84,84,84,84,74,74,74,74,71,71,71,71,76,76,76,76,82,82,82,S2,1506784500,2017-09-30 15:15:00,1506785400,0,0.0,7,4.06666666666667,0
5967,82,93,93,93,93,80,80,80,80,75,75,75,75,76,76,76,76,77,77,77,77,84,84,84,84,92,92,92,92,85,85,85,85,81,81,81,81,84,84,84,84,88,88,88,88,77,77,77,77,80,80,80,80,81,81,81,81,79,79,79,S2,1506785400,2017-09-30 15:30:00,1506786300,0,0.0,7,6.06666666666667,0
